,DocID,contextIndex,ContextID
995,BM0,1917,BM0_4
996,BM0,1918,BM0_5
997,BM0,1919,BM0_6
998,BM0,1920,BM0_7
999,BM0,1921,BM0_8
1000,BM0,1922,BM0_9
1001,BMS,1924,BMS_1
1002,BMS,1925,BMS_2
1003,BMS,1926,BMS_3
1004,BMS,1927,BMS_4
1005,BMS,1928,BMS_5
1006,BMS,1929,BMS_6
1007,BMS,1930,BMS_7
1008,BMS,1931,BMS_8
1009,BMS,1932,BMS_9
1010,BMY,1942,BMY_1
1011,BMY,1943,BMY_2
1012,BMY,1944,BMY_3
1013,BMY,1945,BMY_4
1014,BMY,1946,BMY_5
1015,BMY,1947,BMY_6
1016,BMY,1948,BMY_7
1017,BMY,1949,BMY_8
1018,BMY,1950,BMY_9
1019,BMH,1962,BMH_1
1020,BMH,1963,BMH_2
1021,BMH,1964,BMH_3
1022,BMH,1965,BMH_4
1023,BMH,1966,BMH_5
1024,BMH,1967,BMH_6
1025,BMF,1968,BMF_1
1026,BMF,1969,BMF_2
1027,BMF,1970,BMF_3
1028,BMF,1971,BMF_4
1029,BMF,1972,BMF_5
1030,BMF,1973,BMF_6
1031,BMF,1974,BMF_7
1032,BMF,1975,BMF_8
1033,BMF,1976,BMF_9
1034,BM4,1984,BM4_1
1035,BM4,1985,BM4_2
1036,BM4,1986,BM4_3
1037,BM4,1987,BM4_4
1038,BM4,1988,BM4_5
1039,BM4,1989,BM4_6
1040,BM4,1990,BM4_7
1041,BM4,1991,BM4_8
1042,BM4,1992,BM4_9
1043,BM6,2015,BM6_1
1044,BM6,2016,BM6_2
1045,BM6,2017,BM6_3
1046,BM6,2018,BM6_4
1047,BM6,2019,BM6_5
1048,BM6,2020,BM6_6
1049,BM6,2021,BM6_7
1050,BM6,2022,BM6_8
1051,BM6,2023,BM6_9
1052,BM2,2034,BM2_1
1053,BM2,2035,BM2_2
1054,BM2,2036,BM2_3
1055,BM2,2037,BM2_4
1056,BM2,2038,BM2_5
1057,BM2,2039,BM2_6
1058,BM2,2040,BM2_7
1059,BM2,2041,BM2_8
1060,BM2,2042,BM2_9
1061,BMP,2053,BMP_1
1062,BMP,2054,BMP_2
1063,BMP,2055,BMP_3
1064,BMP,2056,BMP_4
1065,BMP,2057,BMP_5
1066,BMP,2058,BMP_6
1067,BMP,2059,BMP_7
1068,BMP,2060,BMP_8
1069,BMP,2061,BMP_9
1070,BMR,2064,BMR_1
1071,BMR,2065,BMR_2
1072,BMR,2066,BMR_3
1073,BMR,2067,BMR_4
1074,BMR,2068,BMR_5
1075,BMR,2069,BMR_6
1076,BMR,2070,BMR_7
1077,BMR,2071,BMR_8
1078,BMR,2072,BMR_9
1079,BMJ,2082,BMJ_1
1080,BMJ,2083,BMJ_2
1081,BMJ,2084,BMJ_3
1082,BMJ,2085,BMJ_4
1083,BMJ,2086,BMJ_5
1084,BMJ,2087,BMJ_6
1085,BMJ,2088,BMJ_7
1086,BMJ,2089,BMJ_8
1087,BM9,2090,BM9_1
1088,BM9,2091,BM9_2
1089,BM9,2092,BM9_3
1090,BM9,2093,BM9_4
1091,BM9,2094,BM9_5
1092,BM9,2095,BM9_6
1093,BM9,2096,BM9_7
1094,BM9,2097,BM9_8
1095,BM9,2098,BM9_9
1096,BMV,2107,BMV_1
1097,BMV,2108,BMV_2
1098,BMV,2109,BMV_3
1099,BMV,2110,BMV_4
1100,BMV,2111,BMV_5
1101,BMV,2112,BMV_6
1102,BMV,2113,BMV_7
1103,BMV,2114,BMV_8
1104,BMV,2115,BMV_9
1105,BME,2126,BME_1
1106,BME,2127,BME_2
1107,BME,2128,BME_3
1108,BME,2129,BME_4
1109,BME,2130,BME_5
1110,BME,2131,BME_6
1111,BME,2132,BME_7
1112,BME,2133,BME_8
1113,BME,2134,BME_9
1114,BML,2145,BML_1
1115,BML,2146,BML_2
1116,BML,2147,BML_3
1117,BML,2148,BML_4
1118,BML,2149,BML_5
1119,BML,2150,BML_6
1120,BML,2151,BML_7
1121,BML,2152,BML_8
1122,BML,2153,BML_9
1123,BM1,2163,BM1_1
1124,BM1,2164,BM1_2
1125,BM1,2165,BM1_3
1126,BM1,2166,BM1_4
1127,BM1,2167,BM1_5
1128,BM1,2168,BM1_6
1129,BM1,2169,BM1_7
1130,BM1,2170,BM1_8
1131,BM1,2171,BM1_9
1132,BMG,2181,BMG_1
1133,BMG,2182,BMG_2
1134,BMG,2183,BMG_3
1135,BMG,2184,BMG_4
1136,BMG,2185,BMG_5
1137,BMG,2186,BMG_6
1138,BMG,2187,BMG_7
1139,BMG,2188,BMG_8
1140,BMG,2189,BMG_9
1141,BMW,2199,BMW_1
1142,BMW,2200,BMW_2
1143,BMW,2201,BMW_3
1144,BMW,2202,BMW_4
1145,BMW,2203,BMW_5
1146,BMW,2204,BMW_6
1147,BMW,2205,BMW_7
1148,BMW,2206,BMW_8
1149,BMW,2207,BMW_9
1150,BMD,2218,BMD_1
1151,BMD,2219,BMD_2
1152,BMD,2220,BMD_3
1153,BMD,2221,BMD_4
1154,BMD,2222,BMD_5
1155,BMD,2223,BMD_6
1156,BMD,2224,BMD_7
1157,BMD,2225,BMD_8
1158,BMD,2226,BMD_9
1159,BMB,2238,BMB_1
1160,BMB,2239,BMB_2
1161,BMB,2240,BMB_3
1162,BMB,2241,BMB_4
1163,BMB,2242,BMB_5
1164,BMB,2243,BMB_6
1165,BMB,2244,BMB_7
1166,BMB,2245,BMB_8
1167,BMB,2246,BMB_9
1168,BMT,2262,BMT_1
1169,BMT,2263,BMT_2
1170,BMT,2264,BMT_3
1171,BMT,2265,BMT_4
1172,BMT,2266,BMT_5
1173,BMT,2267,BMT_6
1174,BMT,2268,BMT_7
1175,BMT,2269,BMT_8
1176,BMT,2270,BMT_9
1177,BMK,2280,BMK_1
1178,BMK,2281,BMK_2
1179,BMK,2282,BMK_3
1180,BMK,2283,BMK_4
1181,BMK,2284,BMK_5
1182,BMK,2285,BMK_6
1183,BMK,2286,BMK_7
1184,BMK,2287,BMK_8
1185,BMK,2288,BMK_9
1186,BMC,2305,BMC_1
1187,BMC,2306,BMC_2
1188,BMC,2307,BMC_3
1189,BMC,2308,BMC_4
1190,BMC,2309,BMC_5
1191,BMC,2310,BMC_6
1192,BMC,2311,BMC_7
1193,BMC,2312,BMC_8
1194,BMC,2313,BMC_9
1195,BM5,2350,BM5_1
1196,BM5,2351,BM5_2
1197,BM5,2352,BM5_3
1198,BM5,2353,BM5_4
1199,BM5,2354,BM5_5
1200,BM5,2355,BM5_6
1201,BM5,2356,BM5_7
1202,BM5,2357,BM5_8
1203,BM5,2358,BM5_9
1204,BMA,2368,BMA_1
1205,BMA,2369,BMA_2
1206,BMA,2370,BMA_3
1207,BMA,2371,BMA_4
1208,BMA,2372,BMA_5
1209,BMA,2373,BMA_6
1210,BMA,2374,BMA_7
1211,BMA,2375,BMA_8
1212,BMA,2376,BMA_9
1213,BMU,2386,BMU_1
1214,BMU,2387,BMU_2
1215,BMU,2388,BMU_3
1216,BMU,2389,BMU_4
1217,BMU,2390,BMU_5
1218,BMU,2391,BMU_6
1219,BMU,2392,BMU_7
1220,BMU,2393,BMU_8
1221,BMU,2394,BMU_9
1222,BMN,2404,BMN_1
1223,BMN,2405,BMN_2
1224,BMN,2406,BMN_3
1225,BMN,2407,BMN_4
1226,BMN,2408,BMN_5
1227,BMN,2409,BMN_6
1228,BMN,2410,BMN_7
1229,BMN,2411,BMN_8
1230,BMN,2412,BMN_9
1231,BMM,2423,BMM_1
1232,BMM,2424,BMM_2
1233,BMM,2425,BMM_3
1234,BMM,2426,BMM_4
1235,BMM,2427,BMM_5
1236,BMM,2428,BMM_6
1237,BMM,2429,BMM_7
1238,BMM,2430,BMM_8
1239,BMM,2431,BMM_9
1240,BMX,2442,BMX_1
1241,BMX,2443,BMX_2
1242,BMX,2444,BMX_3
1243,BMX,2445,BMX_4
1244,BMX,2446,BMX_5
1245,BMX,2447,BMX_6
1246,BMX,2448,BMX_7
1247,BMX,2449,BMX_8
1248,BMX,2450,BMX_9
1249,B0S,2459,B0S_1
1250,B0S,2460,B0S_2
1251,B0S,2461,B0S_3
1252,B0S,2462,B0S_4
1253,B0S,2463,B0S_5
1254,B0S,2464,B0S_6
1255,B0S,2465,B0S_7
1256,B0N,2466,B0N_1
1257,B0N,2467,B0N_2
1258,B0N,2468,B0N_3
1259,B0N,2469,B0N_4
1260,B0N,2470,B0N_5
1261,B0N,2471,B0N_6
1262,B0N,2472,B0N_7
1263,B0N,2473,B0N_8
1264,B0N,2474,B0N_9
1265,B0P,2486,B0P_1
1266,B0P,2487,B0P_2
1267,B0P,2488,B0P_3
1268,B0P,2489,B0P_4
1269,B0P,2490,B0P_5
1270,B0P,2491,B0P_6
1271,B0P,2492,B0P_7
1272,B0P,2493,B0P_8
1273,B0P,2494,B0P_9
1274,B04,2504,B04_1
1275,B04,2505,B04_2
1276,B04,2506,B04_3
1277,B04,2507,B04_4
1278,B04,2508,B04_5
1279,B04,2509,B04_6
1280,B04,2510,B04_7
1281,B04,2511,B04_8
1282,B04,2512,B04_9
1283,B07,2522,B07_1
1284,B07,2523,B07_2
1285,B07,2524,B07_3
1286,B07,2525,B07_4
1287,B07,2526,B07_5
1288,B07,2527,B07_6
1289,B07,2528,B07_7
1290,B07,2529,B07_8
1291,B07,2530,B07_9
1292,B0G,2543,B0G_1
1293,B0G,2544,B0G_2
1294,B0G,2545,B0G_3
1295,B0G,2546,B0G_4
1296,B0G,2547,B0G_5
1297,B0G,2548,B0G_6
1298,B0G,2549,B0G_7
1299,B0G,2550,B0G_8
1300,B0G,2551,B0G_9
1301,B0B,2555,B0B_1
1302,B0B,2556,B0B_2
1303,B0B,2557,B0B_3
1304,B0B,2558,B0B_4
1305,B0B,2559,B0B_5
1306,B0B,2560,B0B_6
1307,B0B,2561,B0B_7
1308,B0B,2562,B0B_8
1309,B0B,2563,B0B_9
1310,B0W,2574,B0W_1
1311,B0W,2575,B0W_2
1312,B0W,2576,B0W_3
1313,B0W,2577,B0W_4
1314,B0W,2578,B0W_5
1315,B0W,2579,B0W_6
1316,B0W,2580,B0W_7
1317,B0W,2581,B0W_8
1318,B0W,2582,B0W_9
1319,B02,2590,B02_1
1320,B02,2591,B02_2
1321,B02,2592,B02_3
1322,B02,2593,B02_4
1323,B02,2594,B02_5
1324,B02,2595,B02_6
1325,B02,2596,B02_7
1326,B02,2597,B02_8
1327,B02,2598,B02_9
1328,B0Y,2606,B0Y_1
1329,B0Y,2607,B0Y_2
1330,B0Y,2608,B0Y_3
1331,B0Y,2609,B0Y_4
1332,B0Y,2610,B0Y_5
1333,B0Y,2611,B0Y_6
1334,B0Y,2612,B0Y_7
1335,B0Y,2613,B0Y_8
1336,B0Y,2614,B0Y_9
1337,B0L,2629,B0L_1
1338,B0L,2630,B0L_2
1339,B0L,2631,B0L_3
1340,B0L,2632,B0L_4
1341,B0L,2633,B0L_5
1342,B0L,2634,B0L_6
1343,B0L,2635,B0L_7
1344,B0L,2636,B0L_8
1345,B0L,2637,B0L_9
1346,B0M,2647,B0M_1
1347,B0M,2648,B0M_2
1348,B0M,2649,B0M_3
1349,B0M,2650,B0M_4
1350,B0M,2651,B0M_5
1351,B0M,2652,B0M_6
1352,B0M,2653,B0M_7
1353,B0M,2654,B0M_8
1354,B0M,2655,B0M_9
1355,B0R,2674,B0R_1
1356,B0R,2675,B0R_2
1357,B0R,2676,B0R_3
1358,B0R,2677,B0R_4
1359,B0R,2678,B0R_5
1360,B0R,2679,B0R_6
1361,B0R,2680,B0R_7
1362,B0R,2681,B0R_8
1363,B0R,2682,B0R_9
1364,B0X,2691,B0X_1
1365,B0X,2692,B0X_2
1366,B0X,2693,B0X_3
1367,B0X,2694,B0X_4
1368,B0X,2695,B0X_5
1369,B0X,2696,B0X_6
1370,B0X,2697,B0X_7
1371,B0X,2698,B0X_8
1372,B0X,2699,B0X_9
1373,B06,2713,B06_1
1374,B06,2714,B06_2
1375,B06,2715,B06_3
1376,B06,2716,B06_4
1377,B06,2717,B06_5
1378,B06,2718,B06_6
1379,B06,2719,B06_7
1380,B06,2720,B06_8
1381,B06,2721,B06_9
1382,B01,2731,B01_1
1383,B01,2732,B01_2
1384,B01,2733,B01_3
1385,B01,2734,B01_4
1386,B01,2735,B01_5
1387,B01,2736,B01_6
1388,B01,2737,B01_7
1389,B01,2738,B01_8
1390,B01,2739,B01_9
1391,B03,2752,B03_1
1392,B03,2753,B03_2
1393,B03,2754,B03_3
1394,B03,2755,B03_4
1395,B03,2756,B03_5
1396,B03,2757,B03_6
1397,B03,2758,B03_7
1398,B03,2759,B03_8
1399,B03,2760,B03_9
1400,B0U,2784,B0U_1
1401,B0U,2785,B0U_2
1402,B0U,2786,B0U_3
1403,B0U,2787,B0U_4
1404,B0U,2788,B0U_5
1405,B0U,2789,B0U_6
1406,B0U,2790,B0U_7
1407,B0U,2791,B0U_8
1408,B0U,2792,B0U_9
1409,B0K,2802,B0K_1
1410,B0K,2803,B0K_2
1411,B0K,2804,B0K_3
1412,B0K,2805,B0K_4
1413,B0K,2806,B0K_5
1414,B0K,2807,B0K_6
1415,B0K,2808,B0K_7
1416,B0K,2809,B0K_8
1417,B0K,2810,B0K_9
1418,B09,2824,B09_1
1419,B09,2825,B09_2
1420,B09,2826,B09_3
1421,B09,2827,B09_4
1422,B09,2828,B09_5
1423,B09,2829,B09_6
1424,B09,2830,B09_7
1425,B09,2831,B09_8
1426,B09,2832,B09_9
1427,B0H,2839,B0H_1
1428,B0H,2840,B0H_2
1429,B0H,2841,B0H_3
1430,B0H,2842,B0H_4
1431,B0H,2843,B0H_5
1432,B0H,2844,B0H_6
1433,B0H,2845,B0H_7
1434,B0H,2846,B0H_8
1435,B0H,2847,B0H_9
1436,B05,2858,B05_1
1437,B05,2859,B05_2
1438,B05,2860,B05_3
1439,B05,2861,B05_4
1440,B08,2862,B08_1
1441,B08,2863,B08_2
1442,B08,2864,B08_3
1443,B08,2865,B08_4
1444,B08,2866,B08_5
1445,B08,2867,B08_6
1446,B08,2868,B08_7
1447,B08,2869,B08_8
1448,B08,2870,B08_9
1449,B0A,2880,B0A_1
1450,B0A,2881,B0A_2
1451,B0A,2882,B0A_3
1452,B0A,2883,B0A_4
1453,B0A,2884,B0A_5
1454,B0A,2885,B0A_6
1455,B0A,2886,B0A_7
1456,B0A,2887,B0A_8
1457,B0A,2888,B0A_9
1458,BNE,2901,BNE_1
1459,BNE,2902,BNE_2
1460,BNE,2903,BNE_3
1461,BNE,2904,BNE_4
1462,BNE,2905,BNE_5
1463,BNE,2906,BNE_6
1464,BNE,2907,BNE_7
1465,BNE,2908,BNE_8
1466,BNE,2909,BNE_9
1467,BN1,2917,BN1_1
1468,BN1,2918,BN1_2
1469,BN1,2919,BN1_3
1470,BN1,2920,BN1_4
1471,BN1,2921,BN1_5
1472,BN1,2922,BN1_6
1473,BN1,2923,BN1_7
1474,BN1,2924,BN1_8
1475,BN1,2925,BN1_9
1476,BN6,2934,BN6_1
1477,BN6,2935,BN6_2
1478,BN6,2936,BN6_3
1479,BN6,2937,BN6_4
1480,BN6,2938,BN6_5
1481,BN6,2939,BN6_6
1482,BN6,2940,BN6_7
1483,BN6,2941,BN6_8
1484,BN6,2942,BN6_9
1485,BN9,2951,BN9_1
1486,BN9,2952,BN9_2
1487,BN9,2953,BN9_3
1488,BN9,2954,BN9_4
1489,BN9,2955,BN9_5
1490,BN9,2956,BN9_6
1491,BN9,2957,BN9_7
1492,BN9,2958,BN9_8
1493,BN9,2959,BN9_9
1494,BNA,2972,BNA_1
1495,BNA,2973,BNA_2
1496,BNA,2974,BNA_3
1497,BNA,2975,BNA_4
1498,BNA,2976,BNA_5
1499,BNA,2977,BNA_6
1500,BNA,2978,BNA_7
1501,BNA,2979,BNA_8
1502,BNA,2980,BNA_9
1503,BNV,2988,BNV_1
1504,BNV,2989,BNV_2
1505,BNV,2990,BNV_3
1506,BNV,2991,BNV_4
1507,BNV,2992,BNV_5
1508,BNV,2993,BNV_6
1509,BNV,2994,BNV_7
1510,BNV,2995,BNV_8
1511,BNV,2996,BNV_9
1512,BNP,3008,BNP_1
1513,BNP,3009,BNP_2
1514,BNP,3010,BNP_3
1515,BNP,3011,BNP_4
1516,BNP,3012,BNP_5
1517,BNP,3013,BNP_6
1518,BNP,3014,BNP_7
1519,BNP,3015,BNP_8
1520,BNP,3016,BNP_9
1521,BNM,3019,BNM_1
1522,BNM,3020,BNM_2
1523,BNM,3021,BNM_3
1524,BNM,3022,BNM_4
1525,BNM,3023,BNM_5
1526,BNM,3024,BNM_6
1527,BNM,3025,BNM_7
1528,BNM,3026,BNM_8
1529,BNM,3027,BNM_9
1530,BN4,3030,BN4_1
1531,BN4,3031,BN4_2
1532,BN4,3032,BN4_3
1533,BN4,3033,BN4_4
1534,BN4,3034,BN4_5
1535,BN4,3035,BN4_6
1536,BN4,3036,BN4_7
1537,BN4,3037,BN4_8
1538,BN4,3038,BN4_9
1539,BNU,3050,BNU_1
1540,BNU,3051,BNU_2
1541,BNU,3052,BNU_3
1542,BNU,3053,BNU_4
1543,BNU,3054,BNU_5
1544,BNU,3055,BNU_6
1545,BNU,3056,BNU_7
1546,BNU,3057,BNU_8
1547,BNU,3058,BNU_9
1548,BNN,3069,BNN_1
1549,BNN,3070,BNN_2
1550,BNN,3071,BNN_3
1551,BNN,3072,BNN_4
1552,BNN,3073,BNN_5
1553,BNN,3074,BNN_6
1554,BNN,3075,BNN_7
1555,BNN,3076,BNN_8
1556,BNN,3077,BNN_9
1557,BNX,3089,BNX_1
1558,BNX,3090,BNX_2
1559,BNX,3091,BNX_3
1560,BNX,3092,BNX_4
1561,BNX,3093,BNX_5
1562,BNX,3094,BNX_6
1563,BNX,3095,BNX_7
1564,BNC,3096,BNC_1
1565,BNC,3097,BNC_2
1566,BNC,3098,BNC_3
1567,BNC,3099,BNC_4
1568,BNC,3100,BNC_5
1569,BNC,3101,BNC_6
1570,BNC,3102,BNC_7
1571,BNC,3103,BNC_8
1572,BNC,3104,BNC_9
1573,BND,3110,BND_1
1574,BND,3111,BND_2
1575,BND,3112,BND_3
1576,BND,3113,BND_4
1577,BND,3114,BND_5
1578,BND,3115,BND_6
1579,BND,3116,BND_7
1580,BND,3117,BND_8
1581,BND,3118,BND_9
1582,BNW,3122,BNW_1
1583,BNW,3123,BNW_2
1584,BNW,3124,BNW_3
1585,BNW,3125,BNW_4
1586,BNW,3126,BNW_5
1587,BNW,3127,BNW_6
1588,BNW,3128,BNW_7
1589,BNW,3129,BNW_8
1590,BNW,3130,BNW_9
1591,BNY,3134,BNY_1
1592,BNY,3135,BNY_2
1593,BNY,3136,BNY_3
1594,BNY,3137,BNY_4
1595,BNY,3138,BNY_5
1596,BNY,3139,BNY_6
1597,BNY,3140,BNY_7
1598,BNY,3141,BNY_8
1599,BNY,3142,BNY_9
1600,BNT,3150,BNT_1
1601,BNT,3151,BNT_2
1602,BNT,3152,BNT_3
1603,BNT,3153,BNT_4
1604,BNT,3154,BNT_5
1605,BNT,3155,BNT_6
1606,BNT,3156,BNT_7
1607,BNT,3157,BNT_8
1608,BNT,3158,BNT_9
1609,BN2,3160,BN2_1
1610,BN2,3161,BN2_2
1611,BN2,3162,BN2_3
1612,BN2,3163,BN2_4
1613,BN2,3164,BN2_5
1614,BN2,3165,BN2_6
1615,BN2,3166,BN2_7
1616,BN2,3167,BN2_8
1617,BN2,3168,BN2_9
1618,BNF,3180,BNF_1
1619,BNF,3181,BNF_2
1620,BNF,3182,BNF_3
1621,BNF,3183,BNF_4
1622,BNF,3184,BNF_5
1623,BNF,3185,BNF_6
1624,BNF,3186,BNF_7
1625,BNF,3187,BNF_8
1626,BNF,3188,BNF_9
1627,BN3,3199,BN3_1
1628,BN3,3200,BN3_2
1629,BN3,3201,BN3_3
1630,BN3,3202,BN3_4
1631,BN3,3203,BN3_5
1632,BN3,3204,BN3_6
1633,BN3,3205,BN3_7
1634,BN3,3206,BN3_8
1635,BN3,3207,BN3_9
1636,BN8,3215,BN8_1
1637,BN8,3216,BN8_2
1638,BN8,3217,BN8_3
1639,BN8,3218,BN8_4
1640,BN8,3219,BN8_5
1641,BN8,3220,BN8_6
1642,BN8,3221,BN8_7
1643,BN8,3222,BN8_8
1644,BN8,3223,BN8_9
1645,BNG,3230,BNG_1
1646,BNG,3231,BNG_2
1647,BNG,3232,BNG_3
1648,BNG,3233,BNG_4
1649,BNG,3234,BNG_5
1650,BNG,3235,BNG_6
1651,BNG,3236,BNG_7
1652,BNG,3237,BNG_8
1653,BNG,3238,BNG_9
1654,BNJ,3247,BNJ_1
1655,BNJ,3248,BNJ_2
1656,BNJ,3249,BNJ_3
1657,BNJ,3250,BNJ_4
1658,BNJ,3251,BNJ_5
1659,BNJ,3252,BNJ_6
1660,BNJ,3253,BNJ_7
1661,BNJ,3254,BNJ_8
1662,BNJ,3255,BNJ_9
1663,BNL,3260,BNL_1
1664,BNL,3261,BNL_2
1665,BNL,3262,BNL_3
1666,BNL,3263,BNL_4
1667,BNL,3264,BNL_5
1668,BNL,3265,BNL_6
1669,BNL,3266,BNL_7
1670,BNL,3267,BNL_8
1671,BNL,3268,BNL_9
1672,BNK,3279,BNK_1
1673,BNK,3280,BNK_2
1674,BNK,3281,BNK_3
1675,BNK,3282,BNK_4
1676,BNK,3283,BNK_5
1677,BNK,3284,BNK_6
1678,BNK,3285,BNK_7
1679,BNK,3286,BNK_8
1680,BNK,3287,BNK_9
1681,BNB,3291,BNB_1
1682,BNB,3292,BNB_2
1683,BNB,3293,BNB_3
1684,BNB,3294,BNB_4
1685,BNB,3295,BNB_5
1686,BNB,3296,BNB_6
1687,BNB,3297,BNB_7
1688,BNB,3298,BNB_8
1689,BNB,3299,BNB_9
1690,BN5,3312,BN5_1
1691,BN5,3313,BN5_2
1692,BN5,3314,BN5_3
1693,BN5,3315,BN5_4
1694,BN5,3316,BN5_5
1695,BN5,3317,BN5_6
1696,BN5,3318,BN5_7
1697,BN5,3319,BN5_8
1698,BNH,3320,BNH_1
1699,BNH,3321,BNH_2
1700,BNH,3322,BNH_3
1701,BNH,3323,BNH_4
1702,BNH,3324,BNH_5
1703,BNH,3325,BNH_6
1704,BNH,3326,BNH_7
1705,BNH,3327,BNH_8
1706,BNH,3328,BNH_9
1707,BNS,3331,BNS_1
1708,BNS,3332,BNS_2
1709,BNS,3333,BNS_3
1710,BNS,3334,BNS_4
1711,BNS,3335,BNS_5
1712,BNS,3336,BNS_6
1713,BNS,3337,BNS_7
1714,BNS,3338,BNS_8
1715,BNS,3339,BNS_9
1716,BN7,3342,BN7_1
1717,BN7,3343,BN7_2
1718,BN7,3344,BN7_3
1719,BN7,3345,BN7_4
1720,BN7,3346,BN7_5
1721,BN7,3347,BN7_6
1722,BN7,3348,BN7_7
1723,BN7,3349,BN7_8
1724,BN7,3350,BN7_9
1725,H7B,3355,H7B_1
1726,H7B,3356,H7B_2
1727,H7B,3357,H7B_3
1728,H7B,3358,H7B_4
1729,H7B,3359,H7B_5
1730,H7B,3360,H7B_6
1731,H7B,3361,H7B_7
1732,H7B,3362,H7B_8
1733,H7B,3363,H7B_9
1734,H7Y,3374,H7Y_1
1735,H7Y,3375,H7Y_2
1736,H7Y,3376,H7Y_3
1737,H7Y,3377,H7Y_4
1738,H7Y,3378,H7Y_5
1739,H7Y,3379,H7Y_6
1740,H7Y,3380,H7Y_7
1741,H7Y,3381,H7Y_8
1742,H7Y,3382,H7Y_9
1743,H7W,3397,H7W_1
1744,H7W,3398,H7W_2
1745,H7W,3399,H7W_3
1746,H7W,3400,H7W_4
1747,H7W,3401,H7W_5
1748,H7W,3402,H7W_6
1749,H7W,3403,H7W_7
1750,H7W,3404,H7W_8
1751,H7W,3405,H7W_9
1752,H78,3421,H78_1
1753,H78,3422,H78_2
1754,H78,3423,H78_3
1755,H78,3424,H78_4
1756,H78,3425,H78_5
1757,H78,3426,H78_6
1758,H78,3427,H78_7
1759,H78,3428,H78_8
1760,H78,3429,H78_9
1761,H7X,3442,H7X_1
1762,H7X,3443,H7X_2
1763,H7X,3444,H7X_3
1764,H7X,3445,H7X_4
1765,H7X,3446,H7X_5
1766,H7X,3447,H7X_6
1767,H7X,3448,H7X_7
1768,H7X,3449,H7X_8
1769,H7X,3450,H7X_9
1770,H7P,3460,H7P_1
1771,H7P,3461,H7P_2
1772,H7P,3462,H7P_3
1773,H7P,3463,H7P_4
1774,H7P,3464,H7P_5
1775,H7P,3465,H7P_6
1776,H7P,3466,H7P_7
1777,H7P,3467,H7P_8
1778,H7P,3468,H7P_9
1779,H7E,3474,H7E_1
1780,H7E,3475,H7E_2
1781,H7E,3476,H7E_3
1782,H7E,3477,H7E_4
1783,H7E,3478,H7E_5
1784,H7E,3479,H7E_6
1785,H7E,3480,H7E_7
1786,H7E,3481,H7E_8
1787,H7E,3482,H7E_9
1788,H7H,3493,H7H_1
1789,H7H,3494,H7H_2
1790,H7H,3495,H7H_3
1791,H7H,3496,H7H_4
1792,H7H,3497,H7H_5
1793,H7H,3498,H7H_6
1794,H7H,3499,H7H_7
1795,H7H,3500,H7H_8
1796,H7H,3501,H7H_9
1797,H7F,3514,H7F_1
1798,H7F,3515,H7F_2
1799,H7F,3516,H7F_3
1800,H7F,3517,H7F_4
1801,H7F,3518,H7F_5
1802,H7F,3519,H7F_6
1803,H7F,3520,H7F_7
1804,H7F,3521,H7F_8
1805,H7F,3522,H7F_9
1806,H7S,3531,H7S_1
1807,H7S,3532,H7S_2
1808,H7S,3533,H7S_3
1809,H7S,3534,H7S_4
1810,H7S,3535,H7S_5
1811,H7S,3536,H7S_6
1812,H7S,3537,H7S_7
1813,H7S,3538,H7S_8
1814,H7S,3539,H7S_9
1815,H7V,3553,H7V_1
1816,H7V,3554,H7V_2
1817,H7V,3555,H7V_3
1818,H7V,3556,H7V_4
1819,H7V,3557,H7V_5
1820,H7V,3558,H7V_6
1821,H7V,3559,H7V_7
1822,H7V,3560,H7V_8
1823,H7V,3561,H7V_9
1824,H7T,3562,H7T_1
1825,H7T,3563,H7T_2
1826,H7T,3564,H7T_3
1827,H7T,3565,H7T_4
1828,H7T,3566,H7T_5
1829,H7T,3567,H7T_6
1830,H7T,3568,H7T_7
1831,H7T,3569,H7T_8
1832,H7T,3570,H7T_9
1833,H7U,3582,H7U_1
1834,H7U,3583,H7U_2
1835,H7U,3584,H7U_3
1836,H7U,3585,H7U_4
1837,H7U,3586,H7U_5
1838,H7U,3587,H7U_6
1839,H7U,3588,H7U_7
1840,H7U,3589,H7U_8
1841,H7U,3590,H7U_9
1842,H7R,3602,H7R_1
1843,H7R,3603,H7R_2
1844,H7R,3604,H7R_3
1845,H7R,3605,H7R_4
1846,H7R,3606,H7R_5
1847,H7R,3607,H7R_6
1848,H7R,3608,H7R_7
1849,H7R,3609,H7R_8
1850,H7R,3610,H7R_9
1851,H7A,3623,H7A_1
1852,H7A,3624,H7A_2
1853,H7A,3625,H7A_3
1854,H7A,3626,H7A_4
1855,H7A,3627,H7A_5
1856,H7A,3628,H7A_6
1857,H7A,3629,H7A_7
1858,H7A,3630,H7A_8
1859,H7A,3631,H7A_9
1860,H7K,3641,H7K_1
1861,H7K,3642,H7K_2
1862,H7K,3643,H7K_3
1863,H7K,3644,H7K_4
1864,H7K,3645,H7K_5
1865,H7K,3646,H7K_6
1866,H7K,3647,H7K_7
1867,H7K,3648,H7K_8
1868,H7K,3649,H7K_9
1869,H7C,3659,H7C_1
1870,H7C,3660,H7C_2
1871,H7C,3661,H7C_3
1872,H7C,3662,H7C_4
1873,H79,3663,H79_1
1874,H79,3664,H79_2
1875,H79,3665,H79_3
1876,H79,3666,H79_4
1877,H79,3667,H79_5
1878,H79,3668,H79_6
