Word,cosMean,SemD,WordCount,nContexts
pronouncing,0.244479961,2.032211876,67,64
pronouns,0.438909333,1.188005147,238,140
pronunciation,0.28402637,1.815903215,537,277
proof,0.206337047,2.276925223,2765,2239
proofed,0.239555199,2.061569969,79,65
proofing,0.263927149,1.921788334,106,79
proofs,0.245533538,2.026007998,218,160
prop,0.299566821,1.739050251,604,528
propaganda,0.249985408,2.00008421,1078,875
propagandist,0.289103224,1.790343397,57,56
propagandists,0.308072109,1.698660019,50,49
propagate,0.190231886,2.394169011,116,106
propagated,0.173530575,2.526738213,169,121
propagating,0.203680054,2.295623391,76,70
propagation,0.173476632,2.527186753,268,196
propel,0.224601977,2.154557466,97,93
propelled,0.245720125,2.02491207,278,242
propeller,0.368879369,1.438778991,158,114
propellers,0.325800288,1.617940217,92,60
propelling,0.238964264,2.065133208,60,55
propensity,0.19699243,2.343787902,271,232
proper,0.200699876,2.316888366,5427,4666
properly,0.204175251,2.292120095,4671,4186
properties,0.183103808,2.449266302,3776,2399
property,0.187358201,2.416128967,11844,5967
prophecies,0.268414387,1.897466093,98,81
prophecy,0.27536755,1.860569534,282,205
prophesied,0.269883362,1.889592058,75,72
prophet,0.289389753,1.788914256,376,286
prophetic,0.285777244,1.807037053,163,154
prophets,0.323797195,1.626837609,249,191
prophylactic,0.228364369,2.130590523,72,60
propitious,0.256919231,1.960613212,72,72
proponent,0.237188146,2.075896182,73,71
proponents,0.198187037,2.335065494,230,217
proportion,0.164852552,2.600751871,6181,4448
proportional,0.186147542,2.425481532,861,636
proportionality,0.237089113,2.07649868,133,70
proportionally,0.161841952,2.627342466,83,79
proportionate,0.168854443,2.566147951,189,155
proportionately,0.178152783,2.488813072,186,179
proportioned,0.264015067,1.921307833,118,111
proportions,0.166062888,2.590198401,1447,1186
proposal,0.182958498,2.45041167,3755,2727
proposals,0.195818526,2.352410834,6214,3941
propose,0.180523751,2.469739435,1122,1001
proposed,0.170906105,2.548724165,7710,5860
proposes,0.174489507,2.518787814,616,556
proposing,0.181846177,2.459209497,675,622
proposition,0.205214169,2.284797747,1292,1049
propositions,0.258362782,1.952529835,609,363
propounded,0.26173868,1.93380095,88,85
propped,0.443198865,1.173973908,379,374
propping,0.255847661,1.966643048,108,105
propria,0.380900793,1.392512803,144,49
proprietary,0.276628416,1.853978734,558,436
proprietor,0.247060553,2.017063415,536,374
proprietorial,0.361101972,1.469521797,56,53
proprietors,0.226747947,2.140838609,330,253
propriety,0.253229885,1.981480422,172,166
props,0.289428297,1.788722117,272,236
propulsion,0.20592699,2.279795164,105,88
pros,0.255722291,1.967350172,345,288
prosaic,0.26856458,1.896659047,131,124
proscribed,0.21843961,2.194693611,93,88
prose,0.352210715,1.505489296,848,554
prosecute,0.233913127,2.095955268,265,239
prosecuted,0.240855604,2.053759606,363,325
prosecuting,0.371156633,1.429899943,437,388
prosecution,0.256950236,1.960439117,1953,1250
prosecutions,0.270289224,1.887424101,480,352
prosecutor,0.277148626,1.851268241,373,267
prosecutors,0.252301206,1.986780992,187,158
prospect,0.212629168,2.233588582,2951,2697
prospecting,0.250789097,1.995453465,161,88
prospective,0.168961064,2.565237271,1219,985
prospectively,0.208162752,2.264216154,54,51
prospects,0.190770884,2.390087093,2073,1813
prospectus,0.2212515,2.17624086,259,164
prospectuses,0.22784209,2.13389381,61,51
prosper,0.215822792,2.212080864,227,212
prospered,0.260042637,1.943179904,179,177
prosperity,0.243101926,2.040366774,1060,884
prosperous,0.249229825,2.004451372,657,611
prosser,0.277987239,1.846909435,94,66
prost,0.605228865,0.724447301,220,81
prostaglandin,0.247875675,2.012311391,160,60
prostaglandins,0.266524712,1.907658791,82,47
prostate,0.254856217,1.972244548,154,67
prostitute,0.322542827,1.632437362,298,222
prostitutes,0.310345275,1.688053914,352,241
prostitution,0.289512883,1.788300547,380,234
prostrate,0.242927314,2.041403386,83,78
prot,0.25542605,1.969022426,125,113
protagonist,0.339840535,1.557070152,118,98
protagonists,0.249519872,2.002773374,218,201
protect,0.186027129,2.426415067,4682,4011
protected,0.176681466,2.500777389,2482,2068
protecting,0.185830453,2.427941152,1107,996
protection,0.177936686,2.490564103,7486,5161
protectionism,0.29867143,1.743368854,126,96
protectionist,0.286690303,1.802434988,125,105
protections,0.170229408,2.554447805,69,51
protective,0.193260148,2.371383921,1240,1063
protectively,0.469299598,1.091418871,72,71
protector,0.266686047,1.906785752,309,223
protectorate,0.325997711,1.617066259,108,89
protectors,0.20746146,2.269084742,94,77
protects,0.182953689,2.450449592,345,326
protein,0.193100792,2.372574015,3074,1027
proteins,0.24862244,2.00797158,1231,489
protest,0.217449764,2.201245951,3361,2640
protestant,0.302257062,1.726152047,1364,777
protestantism,0.398125144,1.328706105,162,117
protestants,0.348992298,1.518732899,447,278
protestations,0.230409102,2.117730383,109,107
protested,0.292909595,1.771472643,1120,1057
protesters,0.263467701,1.924301987,418,315
protesting,0.232227823,2.106387263,457,438
protestors,0.261874428,1.933052905,171,127
protests,0.214430922,2.221415132,1189,1013
proto,0.204784567,2.287821101,151,119
protocol,0.155224642,2.68757049,998,658
protocols,0.217323,2.202087228,355,257
proton,0.341236831,1.551154725,193,86
protons,0.423995014,1.237880794,196,81
prototype,0.199040964,2.32886272,646,486
prototypes,0.219240566,2.189413328,140,123
protracted,0.200875265,2.315628166,336,328
protruding,0.280078059,1.836099126,195,191
proud,0.293389501,1.769110849,2790,2507
proudest,0.33946497,1.558665387,55,54
proudly,0.307974597,1.69911674,598,589
proust,0.389225529,1.361321757,86,66
prove,0.203275811,2.298489545,5241,4620
proved,0.200988935,2.314812017,6520,5743
proven,0.179972035,2.474155343,804,730
provenance,0.245329126,2.027209572,209,164
provence,0.28542481,1.808817349,207,151
proverb,0.334863863,1.578353398,94,82
proverbial,0.258862057,1.949744579,153,148
proverbs,0.307473098,1.701467906,72,62
proves,0.211274515,2.242809339,740,718
provide,0.167238308,2.580022739,20601,14868
provided,0.162432602,2.622086868,15985,12395
providence,0.319141486,1.647731936,198,160
provident,0.232973495,2.101762262,94,71
provider,0.213723364,2.226183466,405,323
providers,0.236245267,2.081642668,732,508
provides,0.163204501,2.615247247,7959,6436
providing,0.16721625,2.580213037,6636,5735
province,0.205637439,2.281825143,2073,1510
provinces,0.233355942,2.099395894,1207,878
provincial,0.221271394,2.176111144,1578,1175
proving,0.203723877,2.29531302,1075,1006
provision,0.171955415,2.539893551,7969,4941
provisional,0.18708816,2.418209837,861,634
provisionally,0.178997648,2.481987462,159,146
provisions,0.178686764,2.48449532,3929,2514
proviso,0.177051483,2.497759167,260,216
provocation,0.235869523,2.083939076,335,233
provocative,0.244206838,2.033824495,341,321
provocatively,0.356075282,1.489745803,73,73
provoke,0.210409281,2.248729753,561,532
provoked,0.212680244,2.233242068,1050,989
provokes,0.231249544,2.112477577,110,101
provoking,0.203955889,2.293670929,325,312
provost,0.28612807,1.805267058,162,110
prow,0.40379808,1.308294044,72,64
prowess,0.259985466,1.943497118,265,256
prowl,0.404188641,1.306899319,63,60
prowled,0.44102047,1.181082475,55,55
prowling,0.401622779,1.316086997,99,97
proximal,0.19401142,2.365786519,493,201
proximity,0.190234273,2.394150907,623,587
proxy,0.165277328,2.597039257,345,225
prs,0.296969249,1.751614549,122,50
prudence,0.211560916,2.240854969,182,163
prudent,0.191231376,2.38660884,441,410
prudential,0.236228686,2.081743928,209,153
prudently,0.22582243,2.146739307,80,78
prudhoe,0.403467263,1.309476477,92,46
prune,0.293450194,1.768812431,129,97
pruned,0.249093665,2.005239761,107,99
prunes,0.240370569,2.056667832,55,44
pruning,0.275100652,1.861968535,296,175
prussia,0.394813263,1.340757641,299,161
prussian,0.334203097,1.581202993,406,205
prussians,0.403910514,1.307892395,81,48
pry,0.396701119,1.333875628,74,64
prying,0.389248202,1.361237721,140,138
ps,0.187223884,2.417163603,883,468
psalm,0.341662824,1.549354818,220,151
psalms,0.312450877,1.678298705,197,132
psalter,0.344523462,1.537325862,62,49
psbr,0.351242883,1.509459102,170,70
psc,0.255768433,1.967089879,180,48
psd,0.299012421,1.74172268,133,50
pseudo,0.214981145,2.217717962,450,358
pseudonym,0.311399247,1.683162638,83,81
psi,0.188130823,2.410191858,173,70
psoe,0.38658532,1.37114124,114,43
psyche,0.284834076,1.811806343,236,221
psychedelic,0.458136117,1.126151793,146,123
psychiatric,0.259415392,1.94666401,1013,577
psychiatrist,0.278169338,1.845964693,329,265
psychiatrists,0.2790569,1.841368776,326,228
psychiatry,0.273202335,1.871958279,201,153
psychic,0.330249552,1.598371493,467,326
psycho,0.26033035,1.941584581,222,194
psychoanalysis,0.374979265,1.415117275,363,200
psychoanalytic,0.426945073,1.227877617,254,156
psycholinguistic,0.433928064,1.204472201,51,44
psychological,0.231644925,2.110013019,2646,1737
psychologically,0.217502574,2.200895623,268,248
psychologist,0.264238095,1.920089623,455,356
psychologists,0.27798421,1.846925158,852,476
psychology,0.247001272,2.017409623,2350,994
psychopath,0.339674794,1.557773928,55,46
psychopathic,0.322550369,1.632403626,57,51
psychosis,0.346437121,1.529334569,189,85
psychosocial,0.339126708,1.560103685,77,60
psychosomatic,0.321059776,1.639086166,88,53
psychotherapy,0.288846504,1.791625059,120,97
psychotic,0.310680979,1.68649418,209,121
pt,0.139964106,2.836871201,478,264
pta,0.205633155,2.281855198,137,90
ptolemy,0.362217619,1.46507137,73,54
pts,0.34439029,1.53788363,187,72
pty,0.274577714,1.86471356,64,50
pu,0.206653884,2.274711617,108,57
pub,0.314477086,1.668973194,3090,1994
puberty,0.29826414,1.745337561,161,118
pubic,0.335284094,1.57654405,112,84
public,0.195225494,2.356786628,36204,19014
publican,0.299933324,1.737286275,104,88
publicans,0.312628344,1.677479511,79,72
publication,0.20595403,2.279605742,3568,2631
publications,0.210077409,2.251007069,1904,1368
publicise,0.204051086,2.292997706,179,173
publicised,0.202780735,2.302007497,344,340
publicising,0.206908808,2.272933035,67,66
publicity,0.225201302,2.150712923,2256,1865
publicize,0.196712308,2.345840867,59,55
publicized,0.210457418,2.248399735,171,167
publicly,0.200964103,2.314990274,1555,1415
publics,0.209899058,2.252232401,283,257
publish,0.208650558,2.260839315,1228,1013
published,0.19256071,2.376614732,10199,7347
publisher,0.2631927,1.925808619,1262,708
publishers,0.266633898,1.90706789,1605,869
publishes,0.201928897,2.308080713,229,213
publishing,0.218804224,2.192287508,2842,1553
pubs,0.280811146,1.832327895,1198,754
puck,0.302293629,1.725977524,56,46
puckered,0.439015972,1.187654666,68,67
pudding,0.315951584,1.662224596,645,455
puddings,0.313953209,1.671378535,161,124
puddle,0.324170691,1.625174435,133,114
puddles,0.347376803,1.525426677,142,133
puerto,0.227889005,2.133596772,179,135
puff,0.291282739,1.779507883,295,260
puffed,0.370345686,1.433055563,204,192
puffin,0.347974937,1.522944695,71,47
puffing,0.373330813,1.421473506,163,159
puffs,0.300207817,1.735966549,104,95
puffy,0.43487609,1.201323706,90,89
pugh,0.233808529,2.096600538,154,101
pull,0.257514287,1.957275621,3825,3145
pulled,0.360130721,1.473407421,5961,4980
pulley,0.268308016,1.898037935,75,59
pulleys,0.33297429,1.586517309,50,41
pulling,0.298928706,1.742126648,2129,1938
pullover,0.384458737,1.379099328,123,108
pulls,0.266462437,1.907995925,510,461
pulmonary,0.273998655,1.867759282,221,107
pulp,0.222027161,2.171191922,257,206
pulpit,0.350428577,1.512807665,263,206
pulsar,0.373473957,1.420920449,185,44
pulsating,0.230129973,2.119479195,104,92
pulse,0.26188231,1.933009483,1022,680
pulsed,0.248338389,2.009620798,119,90
pulses,0.215908429,2.211508527,436,306
pulsing,0.4501161,1.151630928,114,106
puma,0.313867006,1.671774714,89,66
pump,0.212619337,2.233655284,1214,765
pumped,0.233314375,2.099652898,412,378
pumping,0.234195277,2.094216116,463,402
pumpkin,0.283069946,1.820769511,73,54
pumps,0.23060595,2.116498355,458,352
pun,0.295158846,1.760436516,118,109
punch,0.285640823,1.807725915,1416,864
punchcard,0.848483474,0.237041535,121,48
punched,0.298428264,1.744543917,444,383
punches,0.309803576,1.6905743,219,185
punching,0.310636455,1.686700946,246,207
punctual,0.290319326,1.784287483,63,62
punctuality,0.24054497,2.055621466,77,67
punctuated,0.256205511,1.964626587,243,237
punctuation,0.281978885,1.826340959,245,162
puncture,0.234229111,2.094007701,152,126
punctured,0.292144388,1.77524652,105,104
pundits,0.260540756,1.940419026,159,150
pungent,0.269678567,1.890687229,160,152
punish,0.23726363,2.075437128,426,392
punishable,0.254210404,1.975905021,126,105
punished,0.252970607,1.982958329,604,559
punishing,0.252553409,1.985339579,282,263
punishment,0.251649437,1.990512723,2135,1307
punishments,0.271665737,1.880095473,233,178
punitive,0.215053525,2.217232312,289,238
punjab,0.266179637,1.909527886,273,138
punjabi,0.237729551,2.072606843,64,51
punk,0.463112875,1.110564227,527,336
punks,0.379841742,1.396529637,109,89
puns,0.31680172,1.658347925,61,56
punt,0.286158983,1.805111198,147,85
punter,0.320365386,1.642209816,117,102
punters,0.337622571,1.566516741,315,267
puny,0.297189224,1.750546292,92,92
pup,0.289531787,1.788206346,115,81
pupil,0.253490455,1.979996671,2146,1334
pupils,0.272335049,1.87654543,7991,2664
puppet,0.261967168,1.932542081,293,232
puppets,0.299274889,1.740456862,249,155
puppies,0.365749242,1.451073222,206,131
puppy,0.346495974,1.529089507,408,212
pups,0.306414724,1.706442471,129,78
pur,0.41651926,1.263544886,180,106
purcell,0.282330821,1.824541462,109,73
purchase,0.180009306,2.473856603,4269,2987
purchased,0.171040436,2.547590655,1620,1348
purchaser,0.23508516,2.088744624,1648,532
purchasers,0.214862489,2.218514457,725,474
purchases,0.189706345,2.39816016,821,668
purchasing,0.203813338,2.29467963,1129,858
pure,0.222673623,2.166997426,3143,2587
purely,0.19756073,2.33963189,2267,2090
purer,0.236616465,2.079377628,62,59
purest,0.260361543,1.941411725,139,137
purgatory,0.338881692,1.561146397,112,76
purge,0.23330532,2.09970889,235,204
purged,0.24223527,2.045519154,120,111
purges,0.254577382,1.973823848,88,71
purging,0.174292323,2.520419067,70,62
purification,0.174556869,2.518230962,210,174
purified,0.195059,2.358017533,367,219
purify,0.178073865,2.4894523,81,75
purifying,0.231929175,2.108243782,56,55
purist,0.214460486,2.221216235,77,73
purists,0.235138161,2.0884194,119,100
puritan,0.367025468,1.446047921,268,203
puritanical,0.322066289,1.634570433,85,83
puritanism,0.39552474,1.338160157,58,50
puritans,0.422666318,1.242408946,101,65
purity,0.234664538,2.091328256,693,470
purley,0.318490289,1.650678709,66,41
purple,0.299017267,1.741699297,1206,993
purplish,0.274610089,1.864543463,56,48
purport,0.216969162,2.204438087,126,119
purported,0.197740973,2.338316261,200,183
purportedly,0.193336535,2.370813801,50,50
purporting,0.198217401,2.334844475,132,129
purports,0.19701251,2.343640853,145,142
purpose,0.18119004,2.464424446,9115,7244
purposeful,0.224159617,2.157401702,254,228
purposefully,0.346686163,1.528297839,137,135
purposely,0.250344667,1.99801237,90,88
purposes,0.170695617,2.550502084,5452,4303
purposive,0.292054525,1.77569036,82,70
purr,0.376347602,1.409862317,70,62
purred,0.503886426,0.988829504,83,82
purring,0.353346034,1.500846379,109,88
purse,0.26276671,1.928145582,648,539
pursed,0.472223268,1.082458964,192,191
purses,0.28139414,1.829335809,57,54
pursuance,0.219612381,2.186968705,140,121
pursuant,0.247364717,2.015288359,419,300
pursue,0.187836227,2.412452763,1763,1622
pursued,0.192874424,2.374266247,1434,1357
pursuer,0.294888562,1.761758232,95,49
pursuers,0.28570132,1.807420394,121,79
pursues,0.206877503,2.27315133,100,96
pursuing,0.197904095,2.337126629,985,939
pursuit,0.218018372,2.197478382,1526,1394
pursuits,0.253859222,1.977899427,337,318
purveyor,0.217010799,2.204161256,56,46
purveyors,0.237179389,2.07594945,60,54
purvis,0.326045242,1.61685593,77,43
pus,0.248997068,2.005799342,97,73
push,0.219135086,2.190107602,3125,2693
pushchair,0.334724892,1.578952254,98,62
pushed,0.318498227,1.650642752,4371,3810
pushers,0.271596125,1.8804652,70,60
pushes,0.228959911,2.12683308,235,222
pushing,0.269223395,1.893124314,1984,1855
pushkin,0.324910446,1.621885967,83,58
pushy,0.311237747,1.683911052,82,79
pussy,0.351821687,1.507083678,87,73
put,0.244442625,2.032432216,39804,27894
putative,0.152914788,2.70920016,241,201
putney,0.334494739,1.579944576,140,118
puts,0.221249996,2.176250666,2440,2285
putt,0.511382681,0.967524794,336,182
putted,0.667808868,0.582492843,58,50
putter,0.563627223,0.8271868,157,92
putting,0.237391157,2.074661898,5759,5273
