Word,SemD,cosMean,WordCount,nContexts
ghent,1.339740664,0.045736122,86,66
ghetto,1.368285689,0.04282667,231,189
ghettos,1.171081497,0.067440146,59,52
ghost,1.512780285,0.03070575,1246,907
ghostly,1.381550746,0.041538351,245,232
ghosts,1.393231808,0.040436,597,443
ghs,0.90116611,0.125554965,80,44
gianni,1.314825604,0.048436683,82,67
giant,1.675659072,0.021102841,2586,2115
giants,1.56921209,0.026964223,740,585
gibb,1.024143571,0.09459244,73,58
gibbet,1.119930543,0.07586989,59,54
gibbon,1.673739562,0.021196319,101,69
gibbons,1.570051096,0.026912182,184,115
gibbs,1.455939846,0.034999364,305,191
gibraltar,1.390289617,0.04071087,345,224
gibson,1.290245331,0.051257175,927,522
gibsons,0.919560874,0.120348069,90,63
giddy,1.408147819,0.039070789,94,89
gideon,1.564497899,0.027258509,68,43
gifford,1.33400205,0.046344473,126,88
gift,1.711844272,0.01941582,2690,2012
gifted,1.517480926,0.030375195,477,433
gifts,1.619027875,0.024042085,1538,1218
gig,0.633147662,0.232729983,563,387
gigantic,1.545957419,0.0284474,380,360
giggle,1.432986631,0.036898896,230,216
giggled,1.313379725,0.04859821,343,315
giggles,1.350164901,0.044651402,134,126
giggling,1.378282289,0.041852144,214,210
giggs,0.451292045,0.353759372,141,87
gigs,0.542806598,0.286545374,329,221
gil,1.376357792,0.042038016,76,61
gilbert,1.532003979,0.029376227,968,567
gilberts,1.113847266,0.076940098,80,49
gilbey,0.487678934,0.325327717,149,65
gilchrist,1.461699558,0.034538259,64,40
gilded,1.344489947,0.045238693,273,256
gilding,1.291865673,0.051066292,58,45
giles,1.528699728,0.029600583,773,437
gill,1.562135783,0.027407171,722,430
gilles,1.268759687,0.053856771,80,65
gillespie,1.377659577,0.041912197,172,123
gillian,1.533756598,0.029257917,423,276
gillingham,1.169382578,0.067704482,109,66
gills,1.103588046,0.07877927,168,130
gilmour,1.29058715,0.051216848,94,68
gilroy,1.185301206,0.065267773,57,41
gilt,1.396370451,0.040144823,524,367
gilts,0.818681029,0.151816499,211,112
gime,1.092866953,0.080748237,96,81
gimmick,1.423206293,0.037739288,98,92
gimmicks,1.671425742,0.021309549,61,60
gin,1.436408058,0.036609344,521,369
gina,0.914160559,0.121853902,506,153
ginger,1.411372041,0.0387818,490,372
gingerbread,1.303990245,0.049660348,73,66
gingerly,1.310317415,0.048942098,202,199
ginny,1.038356716,0.091546824,135,53
giorgio,1.260161504,0.054933655,120,93
giovanni,1.000833026,0.099808373,265,197
gipsies,0.885833395,0.130066845,103,59
gipsy,1.203942941,0.062525484,179,108
giraffe,1.313252759,0.04861242,65,55
girders,1.315717868,0.048337272,65,57
girdle,1.354130112,0.04424558,105,86
girl,1.499951578,0.031626303,11965,7357
girlfriend,1.344943265,0.045191498,991,802
girlfriends,1.342952007,0.045399178,238,221
girlie,1.340917438,0.045612362,54,48
girlish,1.374888251,0.042180503,80,78
girls,1.484018305,0.032808146,8601,4859
giro,1.350548657,0.044611964,64,56
girth,1.467045785,0.034115694,78,66
gis,0.852230961,0.140529998,403,101
giscard,1.056278467,0.087845907,93,56
gist,1.583265086,0.026105674,143,108
git,1.134777119,0.073320072,135,109
gittens,0.280330956,0.524407681,70,44
giulio,1.139119742,0.072590579,81,78
giuseppe,1.037070871,0.091818275,74,64
give,2.03979783,0.009124355,34281,24990
giveaway,1.546899966,0.028385728,69,66
given,2.150699762,0.00706806,37782,26678
giver,1.461880931,0.034523838,85,75
givers,1.267198529,0.054050718,51,45
gives,1.997504464,0.010057627,9051,7772
giving,2.095382386,0.008028189,11163,9697
gl,0.937587304,0.115454987,199,113
glacial,0.89711,0.126733083,339,184
glacier,0.849839253,0.141306047,220,144
glaciers,0.883649119,0.130722661,136,107
glad,1.559333263,0.027584603,3154,2801
glade,0.99700056,0.100693037,78,59
gladiators,1.389454869,0.040789195,63,49
gladly,1.669323477,0.021412951,263,260
gladstone,1.433170472,0.036883279,222,186
gladys,1.365670323,0.043085355,123,86
glam,0.732106159,0.18530786,70,56
glamorgan,1.215175572,0.060929053,405,275
glamorous,1.552258501,0.028037643,534,494
glamour,1.469372315,0.033933424,466,427
glance,1.50448927,0.031297578,2353,2110
glanced,1.240186962,0.057519227,2621,2204
glances,1.441739495,0.036162671,378,366
glancing,1.306437806,0.049381263,619,593
gland,1.291820429,0.051071613,243,155
glands,1.104843235,0.078551913,345,216
glandular,1.309824501,0.048997678,76,55
glanville,1.31511577,0.048404332,64,49
glare,1.496447419,0.031882516,522,478
glared,1.203766442,0.062550899,687,622
glaring,1.614935605,0.024269699,354,347
glasgow,1.384969597,0.041212637,3805,2159
glasgows,1.026804323,0.094014681,207,154
glasnost,1.114631599,0.07680127,126,118
glass,1.556063942,0.02779304,9205,5752
glasses,1.462457117,0.034478065,1982,1515
glassware,1.473012411,0.033650195,62,55
glassy,1.229801341,0.058911307,187,144
glastonbury,1.083481772,0.082512212,251,135
glaswegian,1.284914344,0.051890237,72,71
glaxo,1.051214874,0.088876128,132,85
glaze,1.150187417,0.070764034,159,116
glazed,1.312901818,0.048651718,502,386
glazing,1.173034847,0.067137498,369,239
glc,0.900878879,0.125638031,246,110
gleam,1.295743312,0.050612372,332,319
gleamed,1.21433194,0.061047525,257,250
gleaming,1.382291869,0.041467527,584,561
glean,1.848501011,0.014174214,56,55
gleaned,1.908292941,0.01235114,181,179
glee,1.692081302,0.020319766,153,151
gleeful,1.714532762,0.019295998,50,50
gleefully,1.701908236,0.019865146,112,110
glen,1.251631952,0.056023218,791,470
glenda,1.116824857,0.076414389,96,65
gleneagles,1.313794048,0.048551869,54,42
glenn,1.029945677,0.093337104,349,254
glens,1.022918656,0.094859612,112,83
glentoran,0.412511235,0.386802048,101,44
glenys,0.809323371,0.155123155,54,41
glib,1.612420135,0.024410679,63,60
glide,1.282671486,0.052158911,204,169
glided,1.358231659,0.043829684,89,85
glider,0.656837231,0.220375225,442,120
gliders,0.666654633,0.215449439,170,88
glides,1.199445507,0.063176345,61,60
gliding,1.359938843,0.043657731,307,243
glimmer,1.589270054,0.025747196,187,182
glimmering,1.334233986,0.046319729,52,50
glimpse,1.625441799,0.023689626,949,916
glimpsed,1.314713502,0.048449188,390,365
glimpses,1.525231701,0.029837903,214,204
glint,1.332216735,0.04653538,199,195
glinted,1.149423042,0.070888691,101,99
glinting,1.265950987,0.054206206,145,141
glistened,1.129207744,0.07426638,79,79
glistening,1.248587144,0.056417373,255,248
glitter,1.417839626,0.038208534,270,237
glittered,1.164563173,0.068459989,202,200
glittering,1.484451008,0.032775475,597,569
glitzy,1.337860969,0.045934504,69,65
gloating,1.500727941,0.031569817,57,55
global,1.485708872,0.032680683,3354,1845
globally,1.455957813,0.034997916,108,100
globe,1.671303627,0.021315542,639,559
globes,1.379248415,0.041759144,59,56
globular,0.981302445,0.104399292,109,68
globules,1.382559153,0.041442013,51,41
gloom,1.587706561,0.025840055,876,823
gloomily,1.460640339,0.034622599,194,193
gloomy,1.695786213,0.020147158,620,593
gloria,1.044641324,0.090231604,591,198
glories,1.512610628,0.030717748,150,141
glorified,1.804851833,0.015672857,97,97
glorious,1.645622546,0.022614003,1016,943
gloriously,1.544480467,0.028544309,114,113
glory,1.572061914,0.026787864,1482,1256
glos,1.132536396,0.073699341,87,73
gloss,1.552546073,0.028019084,424,366
glossary,1.338196847,0.045898992,164,132
glossed,1.648576905,0.02246069,91,85
glosses,1.324271931,0.047394513,50,42
glossy,1.60132244,0.025042493,579,535
gloucester,0.930706283,0.11729884,2753,1104
gloucesters,0.386049261,0.411103088,556,142
gloucestershire,0.739596145,0.18213938,1990,1067
gloucestershires,0.565837557,0.271745551,78,70
glove,1.536140986,0.029097724,367,292
gloved,1.180034737,0.06606406,135,129
glover,1.473608464,0.033604043,170,119
gloves,1.531467389,0.029412545,820,677
glow,1.43349278,0.036855917,895,825
glowed,1.239212448,0.057648439,270,265
glowered,1.190943536,0.064425302,104,104
glowering,1.349962657,0.0446722,72,72
glowing,1.530900847,0.029450939,708,679
glows,1.227288109,0.059253211,62,61
glucose,1.02309917,0.094820192,612,224
glue,1.386526219,0.041065185,652,376
glued,1.409412067,0.038957218,290,259
gluing,0.902651621,0.125126235,50,41
glum,1.583970813,0.026063287,112,110
glumly,1.387873897,0.040937951,86,85
glut,1.514710913,0.030569553,71,70
glutamate,0.849277801,0.141488844,166,44
gluten,0.658067238,0.219751962,180,41
glycoprotein,1.136541746,0.073022762,63,45
glyn,1.137113949,0.072926614,188,119
glynn,0.91290477,0.12220676,230,135
gm,1.359734444,0.043678283,343,174
gmbh,0.831350009,0.14745177,159,123
gms,0.829942908,0.147930284,63,43
gmt,0.251407718,0.560521509,691,207
gnarled,1.303414026,0.04972628,104,102
gnawed,1.360920299,0.043559181,81,75
gnawing,1.491882477,0.032219406,95,85
gnome,1.497656798,0.031793856,79,60
gnomes,1.178429501,0.066308698,101,47
gnp,0.985629064,0.103364388,623,412
go,1.860469356,0.013788932,55355,31782
goad,1.599075833,0.025172373,56,55
goaded,1.507612278,0.031073325,71,71
goal,1.199580137,0.063156763,5852,3121
goalie,0.782757303,0.164908369,57,46
goalkeeper,0.58984015,0.257134204,696,502
goalkeepers,0.602264643,0.249882221,86,72
goalkeeping,0.554676371,0.278819811,76,69
goalless,0.489420006,0.3240261,85,78
goalposts,1.663216326,0.021716192,52,48
goals,1.184270451,0.065422864,4452,2507
goalscorer,0.516839786,0.304200703,72,69
goat,1.497690798,0.031791367,545,333
goats,1.387471308,0.040975918,611,376
gobble,1.554598346,0.027886991,61,49
gobbled,1.535514243,0.029139746,55,55
goblet,1.024512105,0.094512205,116,90
goblets,1.217471252,0.060607832,53,51
goblin,0.471799319,0.3374432,397,91
goblins,0.389648313,0.407710303,367,75
god,1.365018512,0.043150068,16017,7000
goddard,1.490014108,0.032358314,165,120
goddess,1.122816555,0.075367385,574,339
goddesses,0.879073773,0.132107121,93,79
godfather,1.261769256,0.054730667,169,149
godfrey,1.669065303,0.021425684,186,131
godhead,0.573228931,0.267159775,56,44
godly,0.879886705,0.131860068,92,75
godmother,1.255531137,0.055522481,138,104
gods,1.230901419,0.058762272,3712,2334
godsend,1.802693573,0.015750938,71,71
godwin,1.396119303,0.040168045,191,106
goer,1.510778582,0.030847603,65,64
goers,1.387355781,0.040986819,144,130
goes,1.853539807,0.014010712,9139,7964
goethe,1.092334333,0.080847327,82,70
goff,1.139523303,0.072523156,111,79
goggles,1.435222333,0.036709432,140,110
gogh,0.917860708,0.120820128,183,113
goghs,0.962153129,0.109105557,55,44
goin,0.853515338,0.14011501,336,216
going,1.772355342,0.016890584,40469,24763
goings,1.648726753,0.022452942,194,189
golan,0.439975274,0.363098727,73,55
gold,1.596362911,0.025330111,7473,4541
goldberg,0.901984038,0.125318723,265,102
golden,1.712527953,0.019385279,3651,2868
goldfish,0.961459432,0.10927997,315,176
goldie,1.087015743,0.081843512,144,75
golding,1.280498112,0.052420588,200,104
goldman,1.380833632,0.041606997,203,130
golds,1.289842586,0.051304731,64,58
goldsmith,1.531119568,0.029436111,257,182
goldsmiths,1.204919959,0.06238498,331,171
golf,1.097064374,0.079971571,3059,1440
golfer,0.675860007,0.210930797,325,232
golfers,0.643139755,0.227436543,368,236
golfing,0.766256382,0.171294579,249,193
golfs,0.658648823,0.219457879,52,47
goliath,1.57578045,0.026559479,55,49
gollancz,0.902206264,0.125254615,54,44
gomez,1.161875863,0.068884917,129,63
gondola,1.08153909,0.082882131,93,62
gone,1.722871318,0.018929044,13761,11117
gong,1.47032427,0.033859125,112,92
gonna,0.999291279,0.100163322,522,377
gonorrhoea,0.601142138,0.250528917,163,56
gonz,0.838883142,0.144916173,139,83
gonzalez,1.299800036,0.050141805,77,53
goo,1.085265561,0.082174002,74,48
gooch,0.432040959,0.369793302,566,222
goochs,0.357345805,0.439191772,98,69
good,1.973092433,0.010639166,63859,36365
goodall,1.572214014,0.026778484,70,44
goodbye,1.540631528,0.028798407,1191,1006
goodbyes,1.467010061,0.034118501,61,59
goode,1.318047762,0.048078647,100,55
goodies,1.544837792,0.028520833,212,197
goodison,0.634537305,0.231986491,111,96
goodman,1.487571422,0.032540826,300,198
goodness,1.539144408,0.028897189,1029,872
goodnight,0.993801992,0.101437377,650,552
goods,1.532504804,0.02934237,9637,4107
goodwill,1.810621353,0.015466023,772,609
goodwin,0.781971223,0.165207126,443,365
goodwood,0.809890144,0.154920845,101,72
goody,1.24461055,0.056936327,195,84
goose,1.614309921,0.02430469,522,356
goram,0.420115802,0.380088035,81,43
goran,0.684472331,0.206789112,61,44
gorbachev,0.957799854,0.110204707,1285,572
gorbachevs,0.796142644,0.159903274,283,191
gorbals,1.124316352,0.075107559,65,52
gordon,1.550431166,0.028155862,2109,1516
gordons,1.556841122,0.027743349,143,98
gore,1.479145952,0.033178294,359,221
gorge,1.021010293,0.095277358,338,224
gorgeous,1.439198726,0.036374855,411,376
gorges,1.097521881,0.079887369,79,60
gorilla,1.256866102,0.055352074,123,89
gorillas,1.111128323,0.0774233,81,63
gorman,1.286494211,0.051701815,233,149
gorse,1.142681307,0.071997712,145,123
gory,1.496753772,0.031860033,68,65
gosforth,0.8728658,0.134009072,93,76
gosh,1.286145198,0.051743381,104,98
gospel,0.994444824,0.101287342,974,587
gospels,0.682371584,0.207791805,287,171
gosport,1.291027006,0.051165002,55,44
goss,1.44445441,0.035937312,58,44
gossip,1.54842506,0.028286222,944,802
gossiping,1.460044407,0.03467014,90,84
gossips,1.503945447,0.031336793,53,47
got,1.638691846,0.022977785,37077,20242
goth,1.060500747,0.086995994,59,41
gothenburg,1.149489613,0.070877826,68,54
gothic,1.018102141,0.095917502,1181,635
goths,0.930880425,0.117251815,54,45
gotta,1.156201911,0.069790786,208,161
gotten,1.523425795,0.029962235,119,111
gouache,0.534442385,0.292117527,103,53
gouged,1.270245837,0.053672789,58,58
gough,1.007856774,0.098207177,224,148
gould,1.336833408,0.046043316,1017,404
goulding,1.214672295,0.060999701,80,47
goulds,0.769567969,0.169993389,205,89
gourmet,1.241722109,0.057316266,112,99
gout,1.345200771,0.04516471,60,54
govan,1.08380676,0.08245049,83,66
govern,1.640764445,0.022868388,540,486
governance,1.07635664,0.083877091,172,112
governed,1.800487001,0.015831169,1055,941
governess,1.068920662,0.085325597,165,126
governing,1.83022942,0.014783272,1853,1454
government,1.828505228,0.01484208,53691,18216
governmental,1.484775199,0.032751018,869,649
governments,1.686481883,0.020583448,9665,6455
governor,1.468242177,0.034021842,2213,1346
governors,1.32741548,0.047052697,1718,861
governorship,1.202941378,0.062669845,73,65
governs,1.778828362,0.016640702,186,173
gower,0.839762469,0.144623055,364,202
gowers,0.671583769,0.213017965,57,44
gown,1.377567627,0.041921071,920,745
gowns,1.398821069,0.039918934,176,156
goya,0.793582722,0.160848597,67,47
gp,1.231265815,0.058712988,950,513
gps,1.043242669,0.090522665,675,347
gr,1.498533908,0.031729709,372,177
grab,1.51608385,0.030473066,809,727
grabbed,1.393465029,0.040414292,1339,1212
grabbing,1.552213443,0.028040552,360,345
grabs,1.406656377,0.039205195,224,217
grace,1.596177296,0.025340939,2152,1627
graced,1.675083794,0.021130813,151,149
graceful,1.507473913,0.031083226,412,387
gracefully,1.590084414,0.025698962,206,204
graces,1.552944142,0.027993413,135,124
gracious,1.587156192,0.025872822,322,286
graciously,1.588622678,0.025785605,119,117
gradation,1.33011791,0.046760817,74,45
grade,1.694776787,0.02019404,2419,1328
graded,1.622937481,0.023826624,447,342
grades,1.575620091,0.026569288,794,528
gradient,1.406031221,0.039261671,461,283
gradients,1.193972704,0.063977504,151,117
grading,1.704552614,0.019744557,296,215
gradual,1.926595763,0.011841432,998,923
gradually,1.93783992,0.011538785,3301,3020
graduate,1.458572581,0.034787836,1120,833
graduated,1.515830555,0.030490844,504,414
graduates,1.230770239,0.058780024,1039,620
graduating,1.280907419,0.052371207,173,156
graduation,1.176333815,0.066629443,167,143
graeme,1.037313358,0.091767023,722,602
graf,0.885028266,0.130308196,161,87
graffiti,1.456791794,0.034930774,224,196
graft,1.729001988,0.018663711,203,157
grafted,1.582587922,0.026146411,135,105
grafting,1.262536374,0.054634079,104,70
grafton,1.336274267,0.046102633,119,93
graham,1.314199958,0.048506511,3498,2143
grahame,1.493039605,0.032133675,53,40
grahams,1.356523471,0.044002417,169,126
grail,1.390498366,0.040691307,111,92
grain,1.588589557,0.025787571,1764,1053
grained,1.148222517,0.071084921,175,144
grainger,1.296985072,0.050467864,81,45
grains,1.289714314,0.051319886,515,279
gram,1.409758176,0.038926183,263,148
grammar,1.212290984,0.061335091,2316,1090
grammars,0.66642428,0.215563745,132,66
grammatical,0.772810951,0.168728734,986,474
grammatically,0.677617951,0.210078714,112,87
gramophone,1.065427322,0.0860147,198,146
grampian,1.1038058,0.07873978,254,149
grams,1.454799886,0.035091353,257,155
gramsci,0.740535035,0.181746043,79,43
gran,1.20114967,0.062928927,476,220
granada,1.443688371,0.036000757,336,252
granary,1.224316611,0.059660019,55,45
grand,1.644424281,0.022676484,5199,3726
grandad,1.123479183,0.07525248,221,126
grandchild,1.185710864,0.065206237,97,82
grandchildren,1.392286616,0.040524101,429,337
granddaughter,1.350460234,0.044621048,207,178
grande,1.486921075,0.032589592,165,141
grander,1.587103657,0.025875952,154,149
grandest,1.392807435,0.040475532,83,76
grandeur,1.406029056,0.039261867,333,310
grandfather,1.40189762,0.039637146,1291,920
grandfathers,1.362974497,0.043353634,213,189
grandiose,1.602980433,0.024947071,235,226
grandly,1.588703185,0.025780825,86,86
grandma,1.165975212,0.068237764,174,115
grandmother,1.388705178,0.040859667,1087,754
grandmothers,1.364972479,0.043154642,280,244
grandparent,0.886602168,0.129836809,59,42
grandparents,1.297537784,0.050403677,521,371
grands,0.988424939,0.102701092,112,89
grandson,1.391810878,0.040568516,555,434
grandsons,1.359867502,0.043664903,65,62
grandstand,1.184202756,0.065433062,123,103
grange,1.252455439,0.05591709,423,316
grangemouth,1.057526065,0.087593914,70,52
grangetown,0.358224094,0.438304477,64,51
granite,1.314443459,0.048479322,563,429
granny,1.331659658,0.04659511,374,219
grannys,1.036694082,0.09189797,79,54
grans,1.102968777,0.078891683,65,53
grant,1.747824696,0.017872088,6976,3788
granted,1.958695978,0.010997755,4370,3598
grantham,1.488952369,0.032437519,150,106
